transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days,risk_score,risk_level,risk_reasons,cutoff,post_period_return,high_value,negative_sale,margin_outlier,new_customer,date_mismatch,amount,suggested_procedure
INV005672,C0277,Customer 0277,Export,Robot arm,2025-12-16,2025-12-17,2025-12-17,10,1797307.07,1365953.38,0,2163,0,Low,,False,False,False,False,False,False,False,1797307.07,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005673,C0140,Customer 0140,Central China,Production cell,2025-06-02,2025-06-04,2025-06-05,8,5179539.68,4091836.35,0,2957,0,Low,,False,False,False,False,False,False,False,5179539.68,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005674,C0042,Customer 0042,Central China,Industrial sensor,2025-12-26,2025-12-26,2025-12-26,3,25236.75,16656.25,0,1187,0,Low,,False,False,False,False,False,False,False,25236.75,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005675,C0063,Customer 0063,West China,Robot arm,2025-10-15,2025-10-16,2025-10-17,11,2004041.09,1523071.23,0,373,0,Low,,False,False,False,False,False,False,False,2004041.09,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005676,C0073,Customer 0073,North China,Industrial sensor,2025-06-20,2025-06-20,2025-06-20,2,17079.96,11272.77,0,296,0,Low,,False,False,False,False,False,False,False,17079.96,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005677,C0171,Customer 0171,Export,Production cell,2025-04-14,2025-04-13,2025-04-13,6,4274720.22,3377028.97,0,786,0,Low,,False,False,False,False,False,False,False,4274720.22,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005678,C0199,Customer 0199,West China,Inspection camera,2025-08-08,2025-08-08,2025-08-09,12,507051.03,324512.66,0,2066,0,Low,,False,False,False,False,False,False,False,507051.03,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005679,C0206,Customer 0206,North China,Production cell,2025-11-17,2025-11-17,2025-11-17,11,6990578.9,5522557.33,0,56,9,Low,new customer,False,False,False,False,False,True,False,6990578.9,Confirm balance and validate customer existence and commercial substance
INV005680,C0344,Customer 0344,Central China,Robot arm,2025-02-06,2025-02-06,2025-02-07,12,2299303.34,1747470.54,0,22,9,Low,new customer,False,False,False,False,False,True,False,2299303.34,Confirm balance and validate customer existence and commercial substance
INV005681,C0306,Customer 0306,North China,Control module,2025-08-28,2025-08-28,2025-08-28,10,151272.65,105890.85,0,2290,0,Low,,False,False,False,False,False,False,False,151272.65,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005682,C0301,Customer 0301,East China,Control module,2025-08-30,2025-08-30,2025-08-30,5,79030.54,55321.38,0,1817,0,Low,,False,False,False,False,False,False,False,79030.54,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005683,C0260,Customer 0260,North China,Servo drive,2025-07-23,2025-07-25,2025-07-25,2,55475.35,39942.25,0,2311,0,Low,,False,False,False,False,False,False,False,55475.35,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005684,C0255,Customer 0255,Central China,Industrial sensor,2025-01-27,2025-01-27,2025-01-27,1,8880.75,5861.3,0,464,0,Low,,False,False,False,False,False,False,False,8880.75,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005685,C0199,Customer 0199,West China,Control module,2025-05-21,2025-05-22,2025-05-22,2,33133.27,23193.29,0,1987,0,Low,,False,False,False,False,False,False,False,33133.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005686,C0349,Customer 0349,East China,Servo drive,2025-10-10,2025-10-10,2025-10-10,12,316895.55,228164.79,0,56,9,Low,new customer,False,False,False,False,False,True,False,316895.55,Confirm balance and validate customer existence and commercial substance
INV005687,C0226,Customer 0226,Central China,Control module,2025-07-11,2025-07-11,2025-07-12,6,101015.96,70711.17,0,352,0,Low,,False,False,False,False,False,False,False,101015.96,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005688,C0330,Customer 0330,East China,Robot arm,2025-04-07,2025-04-08,2025-04-08,12,2248455.85,1708826.44,0,2866,0,Low,,False,False,False,False,False,False,False,2248455.85,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005689,C0004,Customer 0004,Central China,Control module,2025-01-15,2025-01-14,2025-01-14,11,184929.48,129450.64,0,657,0,Low,,False,False,False,False,False,False,False,184929.48,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005690,C0058,Customer 0058,East China,Control module,2025-01-13,2025-01-14,2025-01-14,9,132554.01,92787.81,0,2301,0,Low,,False,False,False,False,False,False,False,132554.01,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005691,C0188,Customer 0188,Export,Servo drive,2025-12-18,2025-12-18,2025-12-18,11,326461.57,235052.33,0,2574,0,Low,,False,False,False,False,False,False,False,326461.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005692,C0116,Customer 0116,North China,Industrial sensor,2025-02-11,2025-02-13,2025-02-13,5,39989.87,26393.31,0,1277,0,Low,,False,False,False,False,False,False,False,39989.87,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005693,C0248,Customer 0248,West China,Production cell,2025-12-28,2025-12-27,2025-12-27,2,1283505.76,1013969.55,0,368,22,Medium,cutoff,True,False,False,False,False,False,False,1283505.76,"Inspect contract, invoice and proof of delivery; test cut-off"
INV005694,C0107,Customer 0107,East China,Industrial sensor,2025-04-13,2025-04-14,2025-04-14,10,83650.57,55209.38,0,2481,0,Low,,False,False,False,False,False,False,False,83650.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005695,C0284,Customer 0284,West China,Servo drive,2025-03-12,2025-03-12,2025-03-12,8,209939.39,151156.36,0,302,0,Low,,False,False,False,False,False,False,False,209939.39,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005696,C0057,Customer 0057,Export,Robot arm,2025-08-01,2025-08-01,2025-08-02,11,2165585.94,1645845.31,0,396,0,Low,,False,False,False,False,False,False,False,2165585.94,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005697,C0154,Customer 0154,Export,Industrial sensor,2025-10-03,2025-10-03,2025-10-03,8,69523.57,45885.56,43752.87,1802,18,Medium,post period return,False,True,False,False,False,False,False,69523.57,Inspect credit note and subsequent return; evaluate occurrence and variable consideration
INV005698,C0246,Customer 0246,South China,Industrial sensor,2025-06-30,2025-06-29,2025-06-29,6,53401.74,35245.15,0,345,0,Low,,False,False,False,False,False,False,False,53401.74,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005699,C0068,Customer 0068,East China,Production cell,2025-07-07,2025-07-06,2025-07-06,2,1355659.53,1070971.03,0,1569,0,Low,,False,False,False,False,False,False,False,1355659.53,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005700,C0285,Customer 0285,East China,Servo drive,2025-10-30,2025-10-30,2025-10-30,6,157894.28,113683.89,0,494,0,Low,,False,False,False,False,False,False,False,157894.28,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005701,C0340,Customer 0340,West China,Servo drive,2025-11-15,2025-11-17,2025-11-17,7,178654.85,128631.49,0,158,0,Low,,False,False,False,False,False,False,False,178654.85,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005702,C0020,Customer 0020,Central China,Industrial sensor,2025-04-04,2025-04-04,2025-04-04,8,67844.86,44777.61,0,2644,0,Low,,False,False,False,False,False,False,False,67844.86,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005703,C0066,Customer 0066,Central China,Robot arm,2025-05-13,2025-05-14,2025-05-15,9,1796356.59,1365231.01,0,975,0,Low,,False,False,False,False,False,False,False,1796356.59,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005704,C0241,Customer 0241,North China,Inspection camera,2025-03-14,2025-03-14,2025-03-15,12,543822.74,348046.55,0,413,0,Low,,False,False,False,False,False,False,False,543822.74,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005705,C0348,Customer 0348,Central China,Servo drive,2025-12-15,2025-12-15,2025-12-15,5,135908.54,97854.15,0,2516,0,Low,,False,False,False,False,False,False,False,135908.54,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005706,C0022,Customer 0022,West China,Inspection camera,2025-10-06,2025-10-05,2025-10-05,2,80733.69,51669.56,0,1458,0,Low,,False,False,False,False,False,False,False,80733.69,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005707,C0335,Customer 0335,East China,Robot arm,2025-08-16,2025-08-15,2025-08-15,8,1531816.96,1164180.89,0,934,0,Low,,False,False,False,False,False,False,False,1531816.96,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005708,C0222,Customer 0222,East China,Industrial sensor,2025-05-29,2025-05-29,2025-05-29,2,16643.94,10985.0,0,771,0,Low,,False,False,False,False,False,False,False,16643.94,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005709,C0175,Customer 0175,East China,Control module,2025-08-28,2025-08-27,2025-08-28,11,169343.75,118540.63,0,816,0,Low,,False,False,False,False,False,False,False,169343.75,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005710,C0072,Customer 0072,Central China,Control module,2025-07-14,2025-07-16,2025-07-16,11,176469.71,123528.8,0,1026,0,Low,,False,False,False,False,False,False,False,176469.71,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005711,C0165,Customer 0165,South China,Servo drive,2025-11-12,2025-11-13,2025-11-14,9,243549.25,175355.46,0,1959,0,Low,,False,False,False,False,False,False,False,243549.25,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005712,C0092,Customer 0092,Central China,Servo drive,2025-08-17,2025-08-17,2025-08-17,10,271570.58,195530.82,0,1250,0,Low,,False,False,False,False,False,False,False,271570.58,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005713,C0080,Customer 0080,Central China,Industrial sensor,2025-06-26,2025-06-26,2025-06-26,3,24596.66,16233.8,0,857,0,Low,,False,False,False,False,False,False,False,24596.66,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005714,C0001,Customer 0001,North China,Robot arm,2025-06-19,2025-06-19,2025-06-19,11,1906494.04,1448935.47,0,2604,0,Low,,False,False,False,False,False,False,False,1906494.04,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005715,C0254,Customer 0254,North China,Servo drive,2025-01-31,2025-02-02,2025-02-02,6,155055.45,111639.93,0,1545,0,Low,,False,False,False,False,False,False,False,155055.45,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005716,C0255,Customer 0255,Central China,Control module,2025-02-07,2025-02-07,2025-02-07,6,92223.2,64556.24,0,475,0,Low,,False,False,False,False,False,False,False,92223.2,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005717,C0259,Customer 0259,North China,Production cell,2025-02-26,2025-02-26,2025-02-26,7,4526676.37,3576074.33,0,1479,0,Low,,False,False,False,False,False,False,False,4526676.37,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005718,C0022,Customer 0022,West China,Control module,2025-07-04,2025-07-04,2025-07-04,11,163080.73,114156.51,0,1364,0,Low,,False,False,False,False,False,False,False,163080.73,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005719,C0200,Customer 0200,East China,Servo drive,2025-08-27,2025-08-27,2025-08-27,5,127639.74,91900.61,0,508,0,Low,,False,False,False,False,False,False,False,127639.74,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005720,C0319,Customer 0319,East China,Inspection camera,2025-03-01,2025-03-03,2025-03-03,10,408795.26,261628.97,0,1350,0,Low,,False,False,False,False,False,False,False,408795.26,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005721,C0297,Customer 0297,West China,Robot arm,2025-10-20,2025-10-19,2025-10-19,12,2328146.08,1769391.02,0,287,0,Low,,False,False,False,False,False,False,False,2328146.08,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005722,C0153,Customer 0153,West China,Industrial sensor,2025-08-09,2025-08-09,2025-08-09,8,69108.69,45611.74,0,479,0,Low,,False,False,False,False,False,False,False,69108.69,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005723,C0231,Customer 0231,Central China,Robot arm,2025-10-20,2025-10-19,2025-10-19,8,1533116.3,1165168.39,0,2969,0,Low,,False,False,False,False,False,False,False,1533116.3,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005724,C0010,Customer 0010,Central China,Industrial sensor,2025-01-20,2025-01-21,2025-01-21,8,64982.45,42888.41,0,135,0,Low,,False,False,False,False,False,False,False,64982.45,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005725,C0024,Customer 0024,Central China,Inspection camera,2025-04-25,2025-04-25,2025-04-25,11,445724.13,285263.44,0,1977,0,Low,,False,False,False,False,False,False,False,445724.13,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005726,C0010,Customer 0010,Central China,Control module,2025-08-20,2025-08-21,2025-08-21,7,117632.1,82342.47,0,347,0,Low,,False,False,False,False,False,False,False,117632.1,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005727,C0348,Customer 0348,Central China,Control module,2025-10-20,2025-10-22,2025-10-23,5,77895.62,54526.93,0,2460,0,Low,,False,False,False,False,False,False,False,77895.62,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005728,C0006,Customer 0006,West China,Inspection camera,2025-05-14,2025-05-16,2025-05-17,3,119694.61,76604.55,0,-21,0,Low,,False,False,False,False,False,False,False,119694.61,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005729,C0220,Customer 0220,Export,Servo drive,2025-10-02,2025-10-02,2025-10-02,12,341677.92,246008.1,0,964,0,Low,,False,False,False,False,False,False,False,341677.92,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005730,C0144,Customer 0144,South China,Industrial sensor,2025-11-16,2025-11-18,2025-11-18,9,71539.16,47215.85,0,67,0,Low,,False,False,False,False,False,False,False,71539.16,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005731,C0205,Customer 0205,East China,Robot arm,2025-08-04,2025-08-04,2025-08-05,6,1189237.59,903820.57,0,2855,0,Low,,False,False,False,False,False,False,False,1189237.59,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005732,C0220,Customer 0220,Export,Robot arm,2025-04-26,2025-04-26,2025-04-26,10,1948884.81,1481152.45,0,805,0,Low,,False,False,False,False,False,False,False,1948884.81,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV005733,C0295,Customer 0295,Export,Servo drive,2025-07-24,2025-07-24,2025-07-24,10,267327.33,192475.68,0,1219,0,Low,,False,False,False,False,False,False,False,267327.33,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
